OrderID,Branch,City,Customer type,Gender,Product line,Unitprice,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Tax
433,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2024,12:47,Ewallet,97.52,4.761904762,4.876,6.8,4.876
326,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/2024,19:02,Credit card,383.11,4.761904762,19.1555,8.5,19.1555
374,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2024,11:07,Cash,596.1,4.761904762,29.805,5.3,29.805
409,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2024,11:16,Ewallet,89.28,4.761904762,4.464,4.1,4.464
354,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2024,18:20,Credit card,196.6,4.761904762,9.83,7.2,9.83
416,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2024,16:26,Ewallet,54.36,4.761904762,2.718,4.3,2.718
405,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2024,15:33,Ewallet,389.04,4.761904762,19.452,6.8,19.452
311,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,3/17/2024,19:06,Credit card,351.9,4.761904762,17.595,8.4,17.595
358,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2024,15:52,Ewallet,51.47,4.761904762,2.5735,8.5,2.5735
442,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2024,15:29,Cash,91.98,4.761904762,4.599,9.8,4.599
275,C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,867.615,3/19/2024,17:08,Ewallet,826.3,4.761904762,41.315,7.9,41.315
323,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2024,15:49,Ewallet,687.6,4.761904762,34.38,7.5,34.38
341,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,3/19/2024,19:42,Credit card,203.36,4.761904762,10.168,6.7,10.168
443,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2024,15:23,Credit card,15.5,4.761904762,0.775,7.4,0.775
317,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,3/20/2024,16:28,Cash,709.9,4.761904762,35.495,5.7,35.495
368,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2024,13:02,Cash,198.5,4.761904762,9.925,9,9.925
386,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2024,19:55,Cash,33.63,4.761904762,1.6815,5.6,1.6815
276,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,3/22/2024,14:42,Ewallet,71.48,4.761904762,3.574,6.5,3.574
295,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/2024,19:20,Credit card,366.16,4.761904762,18.308,4.8,18.308
352,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2024,18:59,Ewallet,148.6,4.761904762,7.43,8.3,7.43
417,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2024,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,23.5865
390,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2024,18:14,Credit card,352.5,4.761904762,17.625,5.9,17.625
282,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,3/25/2024,10:23,Cash,382.6,4.761904762,19.13,9.9,19.13
283,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,3/26/2024,19:20,Cash,48.71,4.761904762,2.4355,4.1,2.4355
421,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2024,18:37,Credit card,123.84,4.761904762,6.192,8.5,6.192
422,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2024,19:44,Cash,52.38,4.761904762,2.619,5.8,2.619
439,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2024,10:43,Cash,898.38,4.761904762,44.919,6.6,44.919
302,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2024,13:41,Ewallet,91.11,4.761904762,4.5555,5.1,4.5555
401,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2024,16:06,Ewallet,500.22,4.761904762,25.011,4.5,25.011
432,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2024,12:51,Credit card,81.44,4.761904762,4.072,9.5,4.072
448,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2/5/2025,13:28,Cash,618.38,4.761904762,30.919,6.6,30.919
594,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,1/1/2024,19:31,Cash,168.96,4.761904762,8.448,6.3,8.448
616,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,1/1/2024,11:36,Credit card,846.3,4.761904762,42.315,9,42.315
542,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,1/2/2024,15:24,Ewallet,249.96,4.761904762,12.498,5.6,12.498
540,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,1/5/2024,20:40,Credit card,71.2,4.761904762,3.56,9.2,3.56
458,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,939.54,1/6/2024,12:46,Credit card,894.8,4.761904762,44.74,9.6,44.74
513,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/2024,13:58,Ewallet,204.7,4.761904762,10.235,9.9,10.235
1176,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/2024,13:58,Ewallet,204.7,4.761904762,10.235,9.9,10.235
506,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2024,12:20,Credit card,356.56,4.761904762,17.828,7.8,17.828
549,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,1/7/2024,12:37,Cash,81.66,4.761904762,4.083,7.3,4.083
1169,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2024,12:20,Credit card,356.56,4.761904762,17.828,7.8,17.828
469,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,1/8/2024,15:57,Ewallet,548.32,4.761904762,27.416,8.5,27.416
492,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,1/8/2024,20:55,Cash,746,4.761904762,37.3,9.5,37.3
593,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2024,19:38,Cash,655.92,4.761904762,32.796,4,32.796
596,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,1/8/2024,19:09,Credit card,72.93,4.761904762,3.6465,4.3,3.6465
598,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,1/8/2024,14:25,Ewallet,332.1,4.761904762,16.605,6,16.605
1155,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,1/8/2024,20:55,Cash,746,4.761904762,37.3,9.5,37.3
613,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,1/10/2024,17:16,Cash,454.41,4.761904762,22.7205,5.4,22.7205
489,A,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.683,1/11/2024,16:49,Credit card,224.46,4.761904762,11.223,5.6,11.223
518,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,1/11/2024,19:07,Credit card,68.95,4.761904762,3.4475,7.8,3.4475
570,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/2024,13:57,Ewallet,291,4.761904762,14.55,9.4,14.55
577,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,1/11/2024,20:10,Cash,257.39,4.761904762,12.8695,7.4,12.8695
1181,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,1/11/2024,19:07,Credit card,68.95,4.761904762,3.4475,7.8,3.4475
546,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,1/13/2024,19:55,Credit card,144.78,4.761904762,7.239,8.1,7.239
612,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2024,13:58,Cash,84.16,4.761904762,4.208,7.6,4.208
490,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2024,19:06,Credit card,511.42,4.761904762,25.571,4.2,25.571
511,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2024,12:09,Cash,498.45,4.761904762,24.9225,9.9,24.9225
548,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2024,14:43,Ewallet,127.08,4.761904762,6.354,6.2,6.354
580,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2024,15:20,Ewallet,84.83,4.761904762,4.2415,8.8,4.2415
1153,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2024,19:06,Credit card,511.42,4.761904762,25.571,4.2,25.571
1174,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2024,12:09,Cash,498.45,4.761904762,24.9225,9.9,24.9225
523,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2024,19:25,Cash,87.2,4.761904762,4.36,8.1,4.36
561,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2024,10:54,Credit card,167.54,4.761904762,8.377,7,8.377
1186,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2024,19:25,Cash,87.2,4.761904762,4.36,8.1,4.36
485,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,1/16/2024,18:08,Cash,839.34,4.761904762,41.967,8.8,41.967
573,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2024,14:42,Cash,473.4,4.761904762,23.67,7.6,23.67
544,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2024,13:01,Credit card,812.1,4.761904762,40.605,6.3,40.605
554,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,1/17/2024,10:37,Ewallet,115.78,4.761904762,5.789,8.9,5.789
587,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2024,16:46,Cash,131.3,4.761904762,6.565,6,6.565
478,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2024,12:04,Ewallet,158.32,4.761904762,7.916,8.7,7.916
473,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,1/19/2024,19:39,Credit card,345.44,4.761904762,17.272,8.3,17.272
476,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/2024,16:31,Cash,307.68,4.761904762,15.384,6.5,15.384
590,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2024,20:29,Ewallet,271.04,4.761904762,13.552,9.6,13.552
620,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,1/19/2024,12:46,Cash,238.36,4.761904762,11.918,9.8,11.918
451,A,Yangon,Normal,Male,Food and beverages,54.67,3,8.2005,172.2105,1/21/2024,18:00,Credit card,164.01,4.761904762,8.2005,8.6,8.2005
494,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,1/21/2024,10:00,Cash,72.72,4.761904762,3.636,7.1,3.636
575,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2024,20:13,Cash,68.98,4.761904762,3.449,4.8,3.449
1157,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,1/21/2024,10:00,Cash,72.72,4.761904762,3.636,7.1,3.636
588,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2024,18:08,Credit card,144.3,4.761904762,7.215,8,7.215
462,C,Naypyitaw,Normal,Male,Food and beverages,19.25,8,7.7,161.7,1/23/2024,18:37,Ewallet,154,4.761904762,7.7,6.6,7.7
481,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2024,11:51,Cash,307.76,4.761904762,15.388,7.7,15.388
557,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2024,11:22,Credit card,591.18,4.761904762,29.559,4,29.559
595,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2024,12:35,Cash,428.67,4.761904762,21.4335,5,21.4335
452,B,Mandalay,Normal,Female,Food and beverages,88.36,5,22.09,463.89,1/25/2024,19:48,Cash,441.8,4.761904762,22.09,9.6,22.09
493,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2024,13:30,Credit card,339.57,4.761904762,16.9785,5.2,16.9785
1156,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2024,13:30,Credit card,339.57,4.761904762,16.9785,5.2,16.9785
461,B,Mandalay,Normal,Female,Food and beverages,96.68,3,14.502,304.542,1/26/2024,19:56,Ewallet,290.04,4.761904762,14.502,6.4,14.502
477,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,1/26/2024,12:45,Credit card,400.25,4.761904762,20.0125,9.4,20.0125
560,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2024,16:04,Cash,157.76,4.761904762,7.888,9.1,7.888
615,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2024,14:41,Credit card,66.66,4.761904762,3.333,6.4,3.333
534,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2024,11:17,Cash,541.44,4.761904762,27.072,6.2,27.072
536,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,1/27/2024,14:36,Credit card,490.26,4.761904762,24.513,8,24.513
603,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/2024,17:35,Cash,80.71,4.761904762,4.0355,8.1,4.0355
535,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2024,10:48,Credit card,504.3,4.761904762,25.215,7.7,25.215
505,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,1/30/2024,16:24,Ewallet,485.15,4.761904762,24.2575,9.3,24.2575
541,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2024,20:23,Ewallet,985.2,4.761904762,49.26,4.5,49.26
1168,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,1/30/2024,16:24,Ewallet,485.15,4.761904762,24.2575,9.3,24.2575
496,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2024,10:08,Credit card,71.15,4.761904762,3.5575,4.4,3.5575
539,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2024,18:43,Ewallet,524.88,4.761904762,26.244,5.1,26.244
1159,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2024,10:08,Credit card,71.15,4.761904762,3.5575,4.4,3.5575
468,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2/2/2024,20:48,Ewallet,109.6,4.761904762,5.48,6,5.48
491,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2024,15:34,Ewallet,418.95,4.761904762,20.9475,6.4,20.9475
533,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2/2/2024,20:29,Cash,527.76,4.761904762,26.388,8.4,26.388
581,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2/2/2024,16:33,Cash,38.42,4.761904762,1.921,8.6,1.921
1154,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2024,15:34,Ewallet,418.95,4.761904762,20.9475,6.4,20.9475
456,C,Naypyitaw,Member,Male,Food and beverages,91.4,7,31.99,671.79,2/3/2024,10:19,Cash,639.8,4.761904762,31.99,9.5,31.99
528,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2/3/2024,15:19,Cash,202.6,4.761904762,10.13,4.5,10.13
556,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2/3/2024,11:25,Ewallet,674.5,4.761904762,33.725,4.2,33.725
582,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2024,10:31,Credit card,136.4,4.761904762,6.82,8.6,6.82
591,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2024,14:35,Credit card,235.8,4.761904762,11.79,6,11.79
1191,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2/3/2024,15:19,Cash,202.6,4.761904762,10.13,4.5,10.13
578,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2/4/2024,18:53,Ewallet,93.36,4.761904762,4.668,7.4,4.668
619,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2/4/2024,20:43,Credit card,67.77,4.761904762,3.3885,6.5,3.3885
504,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2/5/2024,15:26,Credit card,385.38,4.761904762,19.269,8.9,19.269
600,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2/5/2024,19:42,Ewallet,87.9,4.761904762,4.395,6.7,4.395
601,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2/5/2024,10:17,Cash,283.62,4.761904762,14.181,8.8,14.181
1167,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2/5/2024,15:26,Credit card,385.38,4.761904762,19.269,8.9,19.269
453,C,Naypyitaw,Member,Female,Food and beverages,99.42,4,19.884,417.564,2/6/2024,10:42,Ewallet,397.68,4.761904762,19.884,7.5,19.884
455,B,Mandalay,Member,Female,Food and beverages,20.01,9,9.0045,189.0945,2/6/2024,15:47,Ewallet,180.09,4.761904762,9.0045,4.1,9.0045
586,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2/6/2024,10:22,Credit card,52.42,4.761904762,2.621,6.3,2.621
450,A,Yangon,Normal,Male,Food and beverages,43.19,10,21.595,453.495,2/7/2024,16:48,Ewallet,431.9,4.761904762,21.595,8.2,21.595
471,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2/7/2024,18:23,Ewallet,98.88,4.761904762,4.944,9.9,4.944
537,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2024,11:28,Credit card,543.6,4.761904762,27.18,6.1,27.18
498,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,2/9/2024,10:25,Cash,63.24,4.761904762,3.162,7.3,3.162
532,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2/9/2024,10:02,Ewallet,21.58,4.761904762,1.079,7.2,1.079
602,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/2024,19:17,Ewallet,315.36,4.761904762,15.768,4.6,15.768
622,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2/9/2024,13:22,Cash,31.84,4.761904762,1.592,7.7,1.592
1161,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,2/9/2024,10:25,Cash,63.24,4.761904762,3.162,7.3,3.162
457,A,Yangon,Member,Female,Food and beverages,44.59,5,11.1475,234.0975,2/10/2024,15:10,Cash,222.95,4.761904762,11.1475,8.5,11.1475
543,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2024,15:42,Credit card,892,4.761904762,44.6,4.4,44.6
585,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2024,10:38,Credit card,772,4.761904762,38.6,5.6,38.6
566,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2/12/2024,14:45,Credit card,871,4.761904762,43.55,9.9,43.55
592,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2024,18:15,Credit card,29.74,4.761904762,1.487,8.9,1.487
497,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2024,17:29,Cash,198.74,4.761904762,9.937,5.2,9.937
524,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2024,11:26,Credit card,276.6,4.761904762,13.83,8.9,13.83
1160,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2024,17:29,Cash,198.74,4.761904762,9.937,5.2,9.937
1187,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2024,11:26,Credit card,276.6,4.761904762,13.83,8.9,13.83
526,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2024,14:15,Credit card,696.6,4.761904762,34.83,4.5,34.83
551,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2024,13:30,Credit card,156.6,4.761904762,7.83,9.5,7.83
571,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2024,10:36,Cash,201.3,4.761904762,10.065,7.5,10.065
1189,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2024,14:15,Credit card,696.6,4.761904762,34.83,4.5,34.83
597,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2024,10:33,Credit card,173.74,4.761904762,8.687,7.1,8.687
484,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2/17/2024,19:57,Credit card,356.95,4.761904762,17.8475,5.5,17.8475
502,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2024,17:27,Credit card,98.7,4.761904762,4.935,9.1,4.935
507,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2024,11:12,Credit card,647.68,4.761904762,32.384,7.4,32.384
1165,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2024,17:27,Credit card,98.7,4.761904762,4.935,9.1,4.935
1170,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2024,11:12,Credit card,647.68,4.761904762,32.384,7.4,32.384
510,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2024,16:23,Cash,164.96,4.761904762,8.248,7.1,8.248
614,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2024,15:07,Cash,887.94,4.761904762,44.397,8.4,44.397
1173,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2024,16:23,Cash,164.96,4.761904762,8.248,7.1,8.248
449,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.226,172.746,2/20/2024,13:27,Credit card,164.52,4.761904762,8.226,5.9,8.226
472,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2/20/2024,15:55,Credit card,461.45,4.761904762,23.0725,9,23.0725
475,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2/20/2024,15:24,Credit card,399,4.761904762,19.95,5.9,19.95
547,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2024,18:43,Cash,241.2,4.761904762,12.06,5.8,12.06
567,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2024,13:06,Ewallet,173.22,4.761904762,8.661,7.7,8.661
470,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2/22/2024,10:36,Credit card,30.41,4.761904762,1.5205,8.4,1.5205
463,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,337.512,2/23/2024,18:45,Credit card,321.44,4.761904762,16.072,8.3,16.072
527,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2/23/2024,16:52,Credit card,35.89,4.761904762,1.7945,7.9,1.7945
564,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2024,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,14.8185
569,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2024,18:30,Cash,293.88,4.761904762,14.694,6,14.694
1190,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2/23/2024,16:52,Credit card,35.89,4.761904762,1.7945,7.9,1.7945
610,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2/24/2024,14:26,Ewallet,211.44,4.761904762,10.572,8.9,10.572
495,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2/25/2024,15:31,Cash,48.61,4.761904762,2.4305,4.4,2.4305
606,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2024,18:45,Cash,298.8,4.761904762,14.94,5.8,14.94
611,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2024,13:22,Ewallet,251.4,4.761904762,12.57,8.7,12.57
1158,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2/25/2024,15:31,Cash,48.61,4.761904762,2.4305,4.4,2.4305
499,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2024,20:26,Cash,206.37,4.761904762,10.3185,5.5,10.3185
618,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2024,15:10,Ewallet,159.6,4.761904762,7.98,4.9,7.98
1162,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2024,20:26,Cash,206.37,4.761904762,10.3185,5.5,10.3185
508,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2024,15:12,Cash,755.76,4.761904762,37.788,9.1,37.788
583,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2024,18:24,Ewallet,188.5,4.761904762,9.425,5.6,9.425
607,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2024,11:40,Ewallet,744.4,4.761904762,37.22,5.1,37.22
1171,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2024,15:12,Cash,755.76,4.761904762,37.788,9.1,37.788
576,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2024,20:18,Cash,483.72,4.761904762,24.186,9.1,24.186
512,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2024,15:32,Ewallet,299.56,4.761904762,14.978,4.2,14.978
579,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,3/1/2024,20:03,Ewallet,53.72,4.761904762,2.686,6.4,2.686
1175,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2024,15:32,Ewallet,299.56,4.761904762,14.978,4.2,14.978
609,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,3/2/2024,18:14,Ewallet,266.08,4.761904762,13.304,6.9,13.304
479,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,3/3/2024,17:01,Credit card,177.36,4.761904762,8.868,9.6,8.868
529,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,3/3/2024,12:25,Credit card,730.5,4.761904762,36.525,8.7,36.525
1192,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,3/3/2024,12:25,Credit card,730.5,4.761904762,36.525,8.7,36.525
